USD_BTC_EX_High,EUR_BTC_EX_High,date_unix,categories,instant,dteday,season,yr,mnth,hr,holiday,weekday,workingday,weathersit,temp,atemp,hum,windspeed,casual,registered,cnt
292.122,248.572,1420761600,Year_2015,835,2011-02-07,1,0,2,5,0,1,1,1,0.2,0.2576,0.86,0,1,9,10
293.998,248.69,1420675200,Year_2015,836,2011-02-07,1,0,2,6,0,1,1,1,0.18,0.2424,0.93,0,1,29,30
302,256.3,1420588800,Year_2015,837,2011-02-07,1,0,2,7,0,1,1,1,0.18,0.2424,0.86,0,6,89,95
286.28,241.75,1420502400,Year_2015,838,2011-02-07,1,0,2,8,0,1,1,2,0.16,0.2273,1,0,7,223,230
279.589,235.3,1420416000,Year_2015,839,2011-02-07,1,0,2,9,0,1,1,1,0.22,0.2727,0.8,0,3,115,118
290,242.8,1420329600,Year_2015,840,2011-02-07,1,0,2,10,0,1,1,1,0.24,0.2576,0.75,0.1045,6,49,55
313.81,263.049,1420243200,Year_2015,841,2011-02-07,1,0,2,11,0,1,1,1,0.3,0.3182,0.65,0.0896,11,36,47
315.4,265.216,1420156800,Year_2015,842,2011-02-07,1,0,2,12,0,1,1,2,0.32,0.3485,0.62,0,7,59,66
314.339,269,1420070400,Year_2015,843,2011-02-07,1,0,2,13,0,1,1,2,0.36,0.3636,0.57,0.0896,10,54,64
310.121,267,1419984000,Year_2014,844,2011-02-07,1,0,2,14,0,1,1,2,0.36,0.3636,0.57,0.0896,8,52,60
313.99,266.736,1419897600,Year_2014,845,2011-02-07,1,0,2,15,0,1,1,2,0.38,0.3939,0.54,0.0896,4,46,50
317,268.33,1419811200,Year_2014,846,2011-02-07,1,0,2,16,0,1,1,2,0.36,0.3485,0.57,0.1343,16,98,114
317,267.12,1419724800,Year_2014,847,2011-02-07,1,0,2,17,0,1,1,2,0.32,0.3182,0.7,0.1642,9,207,216
326.499,274.45,1419638400,Year_2014,848,2011-02-07,1,0,2,18,0,1,1,2,0.34,0.3333,0.66,0.1343,5,170,175
329,276.77,1419552000,Year_2014,849,2011-02-07,1,0,2,19,0,1,1,2,0.32,0.3485,0.7,0,5,123,128
320.999,273.72,1419465600,Year_2014,850,2011-02-07,1,0,2,20,0,1,1,2,0.32,0.3333,0.7,0.1045,6,82,88
330.999,278.62,1419379200,Year_2014,851,2011-02-07,1,0,2,21,0,1,1,1,0.32,0.3485,0.7,0,3,75,78
334.56,278.966,1419292800,Year_2014,852,2011-02-07,1,0,2,22,0,1,1,1,0.28,0.303,0.81,0.0896,3,34,37
332.33,276.566,1419206400,Year_2014,853,2011-02-07,1,0,2,23,0,1,1,2,0.3,0.3333,0.81,0,6,19,25
328.969,274.261,1419120000,Year_2014,854,2011-02-08,1,0,2,0,0,2,1,2,0.28,0.3182,0.87,0,4,6,10
330.003,276.586,1419033600,Year_2014,855,2011-02-08,1,0,2,1,0,2,1,2,0.28,0.3182,0.87,0,0,4,4
317.5,265,1418947200,Year_2014,856,2011-02-08,1,0,2,2,0,2,1,2,0.26,0.2727,0.93,0.1045,1,1,2
324,266.558,1418860800,Year_2014,857,2011-02-08,1,0,2,3,0,2,1,3,0.28,0.2727,0.93,0.1642,0,1,1
329,271.5,1418774400,Year_2014,858,2011-02-08,1,0,2,4,0,2,1,1,0.26,0.2576,0.93,0.1642,0,3,3
339.8,281.7,1418688000,Year_2014,859,2011-02-08,1,0,2,5,0,2,1,1,0.26,0.2273,0.81,0.3284,0,2,2
344.998,293,1418601600,Year_2014,860,2011-02-08,1,0,2,6,0,2,1,1,0.26,0.2273,0.7,0.3284,0,39,39
346.96,291.46,1418515200,Year_2014,861,2011-02-08,1,0,2,7,0,2,1,1,0.24,0.197,0.65,0.4179,3,97,100
346.002,289.83,1418428800,Year_2014,862,2011-02-08,1,0,2,8,0,2,1,1,0.24,0.197,0.56,0.4925,7,236,243
349.864,293.49,1418342400,Year_2014,863,2011-02-08,1,0,2,9,0,2,1,1,0.24,0.197,0.52,0.4925,7,128,135
356.995,296.924,1418256000,Year_2014,864,2011-02-08,1,0,2,10,0,2,1,1,0.22,0.1818,0.47,0.5522,4,44,48
348,292.78,1418169600,Year_2014,865,2011-02-08,1,0,2,11,0,2,1,1,0.22,0.1818,0.47,0.4627,1,49,50
358,297.474,1418083200,Year_2014,866,2011-02-08,1,0,2,12,0,2,1,1,0.24,0.197,0.38,0.4925,2,63,65
368.996,304.89,1417996800,Year_2014,867,2011-02-08,1,0,2,13,0,2,1,2,0.24,0.197,0.32,0.4478,2,48,50
371.342,305.874,1417910400,Year_2014,868,2011-02-08,1,0,2,14,0,2,1,1,0.22,0.197,0.37,0.4179,3,61,64
372,305.999,1417824000,Year_2014,869,2011-02-08,1,0,2,15,0,2,1,1,0.22,0.197,0.35,0.3881,6,45,51
373,306.653,1417737600,Year_2014,870,2011-02-08,1,0,2,16,0,2,1,1,0.22,0.1818,0.35,0.5224,4,79,83
374,305,1417651200,Year_2014,871,2011-02-08,1,0,2,17,0,2,1,1,0.22,0.1818,0.32,0.5821,4,172,176
379.5,306,1417564800,Year_2014,872,2011-02-08,1,0,2,18,0,2,1,1,0.2,0.1818,0.32,0.3881,1,151,152
382,307.964,1417478400,Year_2014,873,2011-02-08,1,0,2,19,0,2,1,1,0.16,0.1212,0.4,0.4627,1,100,101
382.5,308,1417392000,Year_2014,874,2011-02-08,1,0,2,20,0,2,1,1,0.16,0.1364,0.4,0.3284,3,53,56
378,306.517,1417305600,Year_2014,875,2011-02-08,1,0,2,21,0,2,1,1,0.14,0.1061,0.33,0.4627,8,46,54
385.999,311.822,1417219200,Year_2014,876,2011-02-08,1,0,2,22,0,2,1,1,0.12,0.1061,0.33,0.3582,0,29,29
380.916,308.57,1417132800,Year_2014,877,2011-02-08,1,0,2,23,0,2,1,1,0.12,0.1061,0.33,0.3284,3,9,12
370,300.325,1417046400,Year_2014,878,2011-02-09,1,0,2,0,0,3,1,1,0.1,0.0758,0.36,0.3582,0,17,17
371,305.252,1416960000,Year_2014,879,2011-02-09,1,0,2,1,0,3,1,1,0.1,0.1061,0.36,0.2239,0,7,7
374.979,312,1416787200,Year_2014,880,2011-02-09,1,0,2,2,0,3,1,1,0.08,0.0758,0.38,0.2836,1,2,3
368.86,299,1416700800,Year_2014,881,2011-02-09,1,0,2,3,0,3,1,1,0.06,0.0758,0.45,0.1343,0,2,2
362.603,292,1416614400,Year_2014,882,2011-02-09,1,0,2,5,0,3,1,1,0.06,0.1061,0.45,0.1045,0,7,7
358.573,290,1416528000,Year_2014,883,2011-02-09,1,0,2,6,0,3,1,1,0.06,0.1515,0.45,0,0,43,43
379.869,301,1416441600,Year_2014,884,2011-02-09,1,0,2,7,0,3,1,1,0.06,0.1061,0.49,0.1045,4,95,99
387.3,304.005,1416355200,Year_2014,885,2011-02-09,1,0,2,8,0,3,1,1,0.1,0.1364,0.42,0,1,198,199
388.689,311.73,1416268800,Year_2014,886,2011-02-09,1,0,2,9,0,3,1,1,0.12,0.1364,0.39,0.1642,4,119,123
406,322,1416182400,Year_2014,887,2011-02-09,1,0,2,10,0,3,1,1,0.14,0.1818,0.36,0,8,51,59
388.88,311.875,1416096000,Year_2014,888,2011-02-09,1,0,2,11,0,3,1,2,0.14,0.1515,0.43,0.1642,1,40,41
404.366,320.186,1416009600,Year_2014,889,2011-02-09,1,0,2,12,0,3,1,2,0.18,0.1818,0.4,0.2239,4,57,61
414.345,327.952,1415923200,Year_2014,890,2011-02-09,1,0,2,13,0,3,1,1,0.18,0.1667,0.4,0.2537,2,67,69
454.982,349,1415836800,Year_2014,891,2011-02-09,1,0,2,14,0,3,1,1,0.2,0.1818,0.34,0.2985,2,56,58
430,338.827,1415750400,Year_2014,892,2011-02-09,1,0,2,15,0,3,1,2,0.2,0.1818,0.34,0.2836,3,61,64
372.7,294,1415664000,Year_2014,893,2011-02-09,1,0,2,16,0,3,1,2,0.2,0.197,0.37,0.2537,7,72,79
374.937,298,1415577600,Year_2014,894,2011-02-09,1,0,2,17,0,3,1,2,0.2,0.197,0.34,0.2537,9,157,166
364.93,283,1415491200,Year_2014,895,2011-02-09,1,0,2,18,0,3,1,2,0.18,0.1667,0.47,0.2985,2,168,170
344.59,275.69,1415404800,Year_2014,896,2011-02-09,1,0,2,19,0,3,1,3,0.14,0.1212,0.86,0.2537,1,87,88
350.031,277,1415318400,Year_2014,897,2011-02-09,1,0,2,20,0,3,1,3,0.14,0.1515,0.86,0.1642,0,84,84
348.494,279,1415232000,Year_2014,898,2011-02-09,1,0,2,21,0,3,1,2,0.14,0.1515,0.86,0.1642,0,83,83
339,271.029,1415145600,Year_2014,899,2011-02-09,1,0,2,22,0,3,1,3,0.16,0.1667,0.8,0.1642,4,42,46
329.4,260.368,1415059200,Year_2014,900,2011-02-09,1,0,2,23,0,3,1,3,0.16,0.1515,0.8,0.194,0,37,37
336.695,269.893,1414972800,Year_2014,901,2011-02-10,1,0,2,0,0,4,1,3,0.14,0.1364,0.86,0.194,0,16,16
330,261.5,1414886400,Year_2014,902,2011-02-10,1,0,2,1,0,4,1,3,0.14,0.1515,0.8,0.1343,0,7,7
337.698,268.812,1414800000,Year_2014,903,2011-02-10,1,0,2,2,0,4,1,3,0.14,0.1515,0.8,0.1343,0,3,3
345.2,275,1414713600,Year_2014,904,2011-02-10,1,0,2,4,0,4,1,2,0.14,0.1364,0.59,0.2239,0,1,1
352.333,277,1414627200,Year_2014,905,2011-02-10,1,0,2,5,0,4,1,2,0.12,0.1212,0.5,0.2239,0,6,6
351,278.887,1414540800,Year_2014,906,2011-02-10,1,0,2,6,0,4,1,2,0.12,0.1212,0.54,0.2836,0,26,26
356.5,283.784,1414454400,Year_2014,907,2011-02-10,1,0,2,7,0,4,1,1,0.1,0.0758,0.5,0.4179,0,99,99
355,287.373,1414368000,Year_2014,908,2011-02-10,1,0,2,8,0,4,1,1,0.1,0.0758,0.49,0.3284,5,173,178
359.931,289.827,1414281600,Year_2014,909,2011-02-10,1,0,2,9,0,4,1,1,0.12,0.1061,0.42,0.3582,1,121,122
355.701,292.681,1414195200,Year_2014,910,2011-02-10,1,0,2,10,0,4,1,1,0.12,0.1061,0.42,0.2985,1,34,35
360,300,1414108800,Year_2014,911,2011-02-10,1,0,2,11,0,4,1,1,0.14,0.1212,0.39,0.3582,1,44,45
378.978,305.24,1414022400,Year_2014,912,2011-02-10,1,0,2,12,0,4,1,1,0.16,0.1364,0.34,0.3881,4,65,69
383,306.907,1413936000,Year_2014,913,2011-02-10,1,0,2,13,0,4,1,1,0.18,0.1667,0.29,0.2985,3,59,62
385.595,310,1413849600,Year_2014,914,2011-02-10,1,0,2,14,0,4,1,1,0.2,0.1818,0.27,0.2836,6,42,48
385,307.971,1413763200,Year_2014,915,2011-02-10,1,0,2,15,0,4,1,1,0.2,0.197,0.25,0.2537,0,50,50
388.334,311,1413676800,Year_2014,916,2011-02-10,1,0,2,16,0,4,1,1,0.2,0.1818,0.27,0.2985,4,76,80
389,311.347,1413590400,Year_2014,917,2011-02-10,1,0,2,17,0,4,1,1,0.18,0.1818,0.26,0.194,6,159,165
381.744,307,1413504000,Year_2014,918,2011-02-10,1,0,2,18,0,4,1,1,0.16,0.1818,0.28,0.1343,3,157,160
391.5,314,1413417600,Year_2014,919,2011-02-10,1,0,2,19,0,4,1,1,0.14,0.1667,0.28,0.1045,2,110,112
397.89,322.918,1413331200,Year_2014,920,2011-02-10,1,0,2,20,0,4,1,1,0.14,0.1818,0.31,0.0896,4,93,97
408.204,332,1413244800,Year_2014,921,2011-02-10,1,0,2,21,0,4,1,1,0.14,0.2121,0.39,0,2,70,72
392.62,315,1413158400,Year_2014,922,2011-02-10,1,0,2,22,0,4,1,1,0.12,0.197,0.39,0,4,47,51
379,304.999,1413072000,Year_2014,923,2011-02-10,1,0,2,23,0,4,1,1,0.12,0.1515,0.42,0.1045,1,33,34
363.966,294.06,1412985600,Year_2014,924,2011-02-11,1,0,2,0,0,5,1,1,0.1,0.1364,0.49,0.1045,2,12,14
370.781,299.944,1412899200,Year_2014,925,2011-02-11,1,0,2,1,0,5,1,1,0.1,0.1364,0.54,0.0896,1,6,7
382,306.776,1412812800,Year_2014,926,2011-02-11,1,0,2,2,0,5,1,1,0.1,0.1364,0.54,0.0896,0,3,3
353.89,284.681,1412726400,Year_2014,927,2011-02-11,1,0,2,5,0,5,1,1,0.08,0.1212,0.63,0.0896,0,4,4
337.977,275.634,1412640000,Year_2014,928,2011-02-11,1,0,2,6,0,5,1,1,0.1,0.1818,0.68,0,1,23,24
343.34,284.158,1412553600,Year_2014,929,2011-02-11,1,0,2,7,0,5,1,1,0.08,0.1667,0.73,0,1,73,74
336.627,282.879,1412467200,Year_2014,930,2011-02-11,1,0,2,8,0,5,1,1,0.1,0.1212,0.74,0.1642,4,212,216
352.999,295.664,1412380800,Year_2014,931,2011-02-11,1,0,2,9,0,5,1,1,0.12,0.1212,0.74,0.2239,8,132,140
369.91,304.951,1412294400,Year_2014,932,2011-02-11,1,0,2,10,0,5,1,1,0.14,0.1364,0.69,0.194,5,39,44
378.75,309.422,1412208000,Year_2014,933,2011-02-11,1,0,2,11,0,5,1,1,0.22,0.2273,0.47,0.1343,12,52,64
385,314,1412121600,Year_2014,934,2011-02-11,1,0,2,12,0,5,1,1,0.22,0.2273,0.47,0.1343,7,64,71
389,314,1412035200,Year_2014,935,2011-02-11,1,0,2,13,0,5,1,1,0.24,0.2273,0.35,0.194,21,89,110
388.828,313,1411948800,Year_2014,936,2011-02-11,1,0,2,14,0,5,1,1,0.3,0.2879,0.26,0.2537,17,67,84
396,321.566,1411862400,Year_2014,937,2011-02-11,1,0,2,15,0,5,1,1,0.32,0.3182,0.21,0.1642,12,62,74
398.372,325.306,1411776000,Year_2014,938,2011-02-11,1,0,2,16,0,5,1,1,0.3,0.2879,0.28,0.194,14,111,125
412.169,331.68,1411689600,Year_2014,939,2011-02-11,1,0,2,17,0,5,1,1,0.3,0.3333,0.24,0,18,193,211
411.607,335.537,1411603200,Year_2014,940,2011-02-11,1,0,2,18,0,5,1,1,0.28,0.3182,0.28,0,9,165,174
429.682,346,1411516800,Year_2014,941,2011-02-11,1,0,2,19,0,5,1,1,0.26,0.303,0.33,0,7,94,101
449.77,360.575,1411430400,Year_2014,942,2011-02-11,1,0,2,20,0,5,1,1,0.22,0.2273,0.55,0.1343,2,61,63
400,323,1411344000,Year_2014,943,2011-02-11,1,0,2,21,0,5,1,1,0.2,0.2121,0.59,0.1343,1,46,47
402.27,329.242,1411257600,Year_2014,944,2011-02-11,1,0,2,22,0,5,1,1,0.2,0.2273,0.64,0.0896,2,41,43
414.294,336.5,1411171200,Year_2014,945,2011-02-11,1,0,2,23,0,5,1,1,0.18,0.2424,0.69,0,5,48,53
423,337.224,1411084800,Year_2014,946,2011-02-12,1,0,2,0,0,6,0,1,0.16,0.197,0.69,0.0896,3,27,30
448,363,1410998400,Year_2014,947,2011-02-12,1,0,2,1,0,6,0,1,0.14,0.2121,0.86,0,2,22,24
460,387,1410912000,Year_2014,948,2011-02-12,1,0,2,2,0,6,0,1,0.14,0.2121,0.8,0,2,13,15
467.55,375,1410825600,Year_2014,949,2011-02-12,1,0,2,3,0,6,0,1,0.12,0.197,0.8,0,3,7,10
470,381.294,1410739200,Year_2014,950,2011-02-12,1,0,2,4,0,6,0,1,0.12,0.1667,0.74,0.0896,0,4,4
473.398,383.584,1410652800,Year_2014,951,2011-02-12,1,0,2,5,0,6,0,1,0.12,0.1667,0.74,0.0896,0,1,1
477,383,1410566400,Year_2014,952,2011-02-12,1,0,2,6,0,6,0,1,0.12,0.1364,0.93,0.194,1,1,2
473,382.089,1410480000,Year_2014,953,2011-02-12,1,0,2,7,0,6,0,1,0.12,0.1515,0.8,0.1045,2,9,11
478.929,390,1410393600,Year_2014,954,2011-02-12,1,0,2,8,0,6,0,1,0.14,0.1515,0.86,0.1343,2,28,30
484,397.852,1410307200,Year_2014,955,2011-02-12,1,0,2,9,0,6,0,1,0.16,0.1818,0.64,0.1343,5,38,43
473,387,1410220800,Year_2014,956,2011-02-12,1,0,2,10,0,6,0,1,0.22,0.2121,0.41,0.2537,13,71,84
479.099,3200,1410134400,Year_2014,957,2011-02-12,1,0,2,11,0,6,0,1,0.3,0.2727,0.28,0.3284,30,84,114
485,382.988,1410048000,Year_2014,958,2011-02-12,1,0,2,12,0,6,0,1,0.3,0.2727,0.39,0.4627,27,93,120
483,382.5,1409961600,Year_2014,959,2011-02-12,1,0,2,13,0,6,0,1,0.3,0.2727,0.39,0.4179,32,103,135
487.888,384.891,1409875200,Year_2014,960,2011-02-12,1,0,2,14,0,6,0,1,0.34,0.3182,0.31,0.2836,30,90,120
494.839,388.85,1409788800,Year_2014,961,2011-02-12,1,0,2,15,0,6,0,1,0.34,0.303,0.29,0.4179,47,127,174
475.996,375.241,1409702400,Year_2014,962,2011-02-12,1,0,2,16,0,6,0,1,0.34,0.303,0.29,0.4179,42,103,145
481.999,376,1409616000,Year_2014,963,2011-02-12,1,0,2,17,0,6,0,1,0.32,0.2879,0.31,0.5224,24,113,137
488.105,382.73,1409529600,Year_2014,964,2011-02-12,1,0,2,18,0,6,0,1,0.28,0.2576,0.38,0.3284,4,60,64
499.999,383.5,1409443200,Year_2014,965,2011-02-12,1,0,2,19,0,6,0,1,0.28,0.2727,0.38,0.1642,2,39,41
505.555,390.598,1409356800,Year_2014,966,2011-02-12,1,0,2,20,0,6,0,1,0.26,0.2576,0.41,0.2239,1,39,40
507.513,390.598,1409270400,Year_2014,967,2011-02-12,1,0,2,21,0,6,0,1,0.26,0.303,0.41,0,9,42,51
512.22,398.09,1409184000,Year_2014,968,2011-02-12,1,0,2,22,0,6,0,1,0.24,0.2576,0.44,0.0896,6,39,45
518,398.1,1409097600,Year_2014,969,2011-02-12,1,0,2,23,0,6,0,1,0.22,0.2273,0.51,0.1343,1,31,32
514.741,396.989,1409011200,Year_2014,970,2011-02-13,1,0,2,0,0,0,0,1,0.2,0.2273,0.64,0.1045,5,34,39
506.871,395.315,1408924800,Year_2014,971,2011-02-13,1,0,2,1,0,0,0,1,0.2,0.2273,0.59,0.0896,1,23,24
511.681,394.93,1408838400,Year_2014,972,2011-02-13,1,0,2,2,0,0,0,2,0.2,0.2273,0.75,0.0896,1,19,20
510.626,463,1408752000,Year_2014,973,2011-02-13,1,0,2,3,0,0,0,2,0.2,0.2273,0.69,0.1045,4,8,12
523,405.538,1408665600,Year_2014,974,2011-02-13,1,0,2,4,0,0,0,2,0.2,0.2121,0.69,0.1642,0,2,2
530,407,1408579200,Year_2014,975,2011-02-13,1,0,2,6,0,0,0,2,0.2,0.2121,0.69,0.1343,2,3,5
518.77,397.45,1408492800,Year_2014,976,2011-02-13,1,0,2,7,0,0,0,2,0.22,0.2727,0.55,0,0,3,3
487.287,377.128,1408406400,Year_2014,977,2011-02-13,1,0,2,8,0,0,0,2,0.22,0.2273,0.64,0.194,1,11,12
497.8,382.925,1408320000,Year_2014,978,2011-02-13,1,0,2,9,0,0,0,2,0.24,0.2273,0.6,0.2239,12,35,47
516.991,401.445,1408233600,Year_2014,979,2011-02-13,1,0,2,10,0,0,0,1,0.3,0.2727,0.45,0.3284,19,86,105
519,399.128,1408147200,Year_2014,980,2011-02-13,1,0,2,11,0,0,0,1,0.32,0.2879,0.39,0.4478,26,86,112
517.423,399.95,1408060800,Year_2014,981,2011-02-13,1,0,2,12,0,0,0,1,0.36,0.3182,0.32,0.4627,58,94,152
539.723,413.488,1407974400,Year_2014,982,2011-02-13,1,0,2,13,0,0,0,1,0.38,0.3939,0.29,0.3582,62,92,154
551.999,435.587,1407888000,Year_2014,983,2011-02-13,1,0,2,14,0,0,0,2,0.4,0.4091,0.3,0.4179,51,110,161
589.696,447.6,1407628800,Year_2014,984,2011-02-13,1,0,2,15,0,0,0,2,0.4,0.4091,0.3,0.2985,40,122,162
589.989,449,1407542400,Year_2014,985,2011-02-13,1,0,2,16,0,0,0,2,0.42,0.4242,0.28,0.3284,28,106,134
595,449,1407456000,Year_2014,986,2011-02-13,1,0,2,17,0,0,0,1,0.42,0.4242,0.28,0.3284,30,95,125
589,446.499,1407369600,Year_2014,987,2011-02-13,1,0,2,18,0,0,0,1,0.4,0.4091,0.32,0.2985,17,78,95
584.37,446.228,1407283200,Year_2014,988,2011-02-13,1,0,2,19,0,0,0,1,0.4,0.4091,0.35,0.2836,11,50,61
583.879,452.989,1407196800,Year_2014,989,2011-02-13,1,0,2,20,0,0,0,1,0.4,0.4091,0.35,0.3284,15,32,47
588.88,450.83,1407110400,Year_2014,990,2011-02-13,1,0,2,21,0,0,0,1,0.4,0.4091,0.35,0.3582,6,45,51
585,446.77,1407024000,Year_2014,991,2011-02-13,1,0,2,22,0,0,0,1,0.4,0.4091,0.35,0.2985,5,31,36
591.968,453.496,1406937600,Year_2014,992,2011-02-13,1,0,2,23,0,0,0,1,0.4,0.4091,0.35,0.3582,3,27,30
598.5,457.5,1406851200,Year_2014,993,2011-02-14,1,0,2,0,0,1,1,1,0.38,0.3939,0.37,0.3582,3,8,11
584.999,446.569,1406764800,Year_2014,994,2011-02-14,1,0,2,1,0,1,1,1,0.38,0.3939,0.37,0.3582,1,6,7
579.883,442,1406678400,Year_2014,995,2011-02-14,1,0,2,2,0,1,1,1,0.36,0.3333,0.4,0.2985,0,2,2
583.4,443.158,1406592000,Year_2014,996,2011-02-14,1,0,2,3,0,1,1,1,0.34,0.3182,0.46,0.2239,1,1,2
587.94,443.991,1406505600,Year_2014,997,2011-02-14,1,0,2,4,0,1,1,1,0.32,0.303,0.53,0.2836,0,2,2
594.999,447,1406419200,Year_2014,998,2011-02-14,1,0,2,5,0,1,1,1,0.32,0.303,0.53,0.2836,0,3,3
596.671,448,1406332800,Year_2014,999,2011-02-14,1,0,2,6,0,1,1,1,0.34,0.303,0.46,0.2985,1,25,26
604.634,452.549,1406246400,Year_2014,1000,2011-02-14,1,0,2,7,0,1,1,1,0.34,0.303,0.46,0.2985,2,96,98
613.414,456,1406160000,Year_2014,1001,2011-02-14,1,0,2,8,0,1,1,1,0.38,0.3939,0.4,0.4627,7,249,256
616,457.3,1406073600,Year_2014,1002,2011-02-14,1,0,2,9,0,1,1,1,0.4,0.4091,0.37,0.3881,8,122,130
616.399,459,1405987200,Year_2014,1003,2011-02-14,1,0,2,10,0,1,1,1,0.44,0.4394,0.33,0.2239,9,46,55
616.399,460,1405900800,Year_2014,1004,2011-02-14,1,0,2,11,0,1,1,1,0.52,0.5,0.23,0.2537,10,43,53
619.8,460,1405814400,Year_2014,1005,2011-02-14,1,0,2,12,0,1,1,1,0.56,0.5303,0.22,0.4478,27,99,126
622,460.999,1405728000,Year_2014,1006,2011-02-14,1,0,2,13,0,1,1,1,0.58,0.5455,0.19,0.3881,27,93,120
621.968,461,1405641600,Year_2014,1007,2011-02-14,1,0,2,14,0,1,1,1,0.6,0.5909,0.15,0.4925,14,76,90
623.604,460.8,1405555200,Year_2014,1008,2011-02-14,1,0,2,15,0,1,1,1,0.56,0.5303,0.21,0.6567,19,71,90
618,459.978,1405468800,Year_2014,1009,2011-02-14,1,0,2,16,0,1,1,1,0.52,0.5,0.27,0.4627,16,102,118
619.231,461,1405382400,Year_2014,1010,2011-02-14,1,0,2,17,0,1,1,1,0.46,0.4545,0.33,0.6119,25,218,243
623.23,465,1405296000,Year_2014,1011,2011-02-14,1,0,2,18,0,1,1,1,0.4,0.4091,0.4,0.6119,11,194,205
627.994,465.987,1405209600,Year_2014,1012,2011-02-14,1,0,2,19,0,1,1,1,0.38,0.3939,0.43,0.4925,12,86,98
629.6,469,1405123200,Year_2014,1013,2011-02-14,1,0,2,20,0,1,1,1,0.36,0.3182,0.46,0.4627,5,65,70
626.25,468,1405036800,Year_2014,1014,2011-02-14,1,0,2,21,0,1,1,1,0.36,0.3182,0.5,0.5224,8,35,43
618.726,459.722,1404950400,Year_2014,1015,2011-02-14,1,0,2,22,0,1,1,1,0.34,0.2879,0.46,0.6567,1,44,45
619.429,460.95,1404864000,Year_2014,1016,2011-02-14,1,0,2,23,0,1,1,1,0.32,0.2879,0.49,0.4925,1,19,20
621.479,460,1404777600,Year_2014,1017,2011-02-15,1,0,2,0,0,2,1,1,0.3,0.2727,0.49,0.4179,7,12,19
633,468,1404691200,Year_2014,1018,2011-02-15,1,0,2,1,0,2,1,1,0.3,0.2424,0.42,0.7761,0,5,5
636.995,468,1404604800,Year_2014,1019,2011-02-15,1,0,2,2,0,2,1,1,0.28,0.2273,0.41,0.6866,1,2,3
629.532,466.74,1404518400,Year_2014,1020,2011-02-15,1,0,2,4,0,2,1,1,0.22,0.1818,0.37,0.5224,0,1,1
639.63,470.969,1404432000,Year_2014,1021,2011-02-15,1,0,2,5,0,2,1,1,0.22,0.1818,0.32,0.4627,0,4,4
645,470.5,1404345600,Year_2014,1022,2011-02-15,1,0,2,6,0,2,1,1,0.2,0.1818,0.32,0.3284,0,30,30
648,494.506,1404259200,Year_2014,1023,2011-02-15,1,0,2,7,0,2,1,1,0.2,0.1818,0.32,0.3582,2,103,105
654.381,479,1404172800,Year_2014,1024,2011-02-15,1,0,2,8,0,2,1,1,0.2,0.1818,0.32,0.3582,10,213,223
647,474.133,1404086400,Year_2014,1025,2011-02-15,1,0,2,9,0,2,1,1,0.22,0.197,0.29,0.4478,2,108,110
599.772,440,1404000000,Year_2014,1026,2011-02-15,1,0,2,10,0,2,1,1,0.24,0.2121,0.27,0.2836,5,47,52
605,446.637,1403913600,Year_2014,1027,2011-02-15,1,0,2,11,0,2,1,1,0.26,0.2424,0.25,0.2537,11,46,57
600,444.15,1403827200,Year_2014,1028,2011-02-15,1,0,2,12,0,2,1,1,0.28,0.2727,0.24,0.2537,6,65,71
578.179,439.306,1403740800,Year_2014,1029,2011-02-15,1,0,2,13,0,2,1,1,0.32,0.303,0.21,0.2239,14,68,82
575,423.033,1403654400,Year_2014,1030,2011-02-15,1,0,2,14,0,2,1,1,0.34,0.3182,0.19,0.2239,10,69,79
585.85,435,1403568000,Year_2014,1031,2011-02-15,1,0,2,15,0,2,1,1,0.34,0.3333,0.19,0.1642,11,74,85
595.85,440.553,1403481600,Year_2014,1032,2011-02-15,1,0,2,16,0,2,1,1,0.34,0.3182,0.19,0.2537,21,77,98
597.925,442.99,1403395200,Year_2014,1033,2011-02-15,1,0,2,17,0,2,1,1,0.32,0.303,0.22,0.2239,15,191,206
590.77,437.139,1403308800,Year_2014,1034,2011-02-15,1,0,2,18,0,2,1,1,0.3,0.303,0.22,0.1343,14,198,212
592.151,439.5,1403222400,Year_2014,1035,2011-02-15,1,0,2,19,0,2,1,1,0.28,0.2879,0.26,0.1343,3,142,145
600.45,447,1403136000,Year_2014,1036,2011-02-15,1,0,2,20,0,2,1,1,0.26,0.2727,0.33,0.1045,3,98,101
610,453.7,1403049600,Year_2014,1037,2011-02-15,1,0,2,21,0,2,1,1,0.24,0.2879,0.52,0,5,61,66
605,449.5,1402963200,Year_2014,1038,2011-02-15,1,0,2,22,0,2,1,1,0.24,0.2879,0.44,0,0,41,41
603.994,448.8,1402876800,Year_2014,1039,2011-02-15,1,0,2,23,0,2,1,2,0.22,0.2576,0.44,0.0896,0,20,20
592,440,1402790400,Year_2014,1040,2011-02-16,1,0,2,0,0,3,1,1,0.22,0.2576,0.41,0.0896,0,15,15
597.511,442.943,1402704000,Year_2014,1041,2011-02-16,1,0,2,1,0,3,1,1,0.2,0.2273,0.44,0.0896,0,9,9
612.005,460,1402617600,Year_2014,1042,2011-02-16,1,0,2,3,0,3,1,2,0.2,0.197,0.47,0.194,0,1,1
632.32,467.011,1402531200,Year_2014,1043,2011-02-16,1,0,2,4,0,3,1,1,0.2,0.197,0.51,0.194,0,1,1
